contestant_id,celebrity_name,season,week,J_pct,f_mean,f_median,f_ci_low,f_ci_high,f_std,ci_width,was_eliminated,n_contestants,acceptance_rate,P_w
Marie Osmond_S5,Marie Osmond,5,6,76.66666666666667,0.17799618507482284,0.15641555123459733,0.06284392476739334,0.414378938348635,0.08730383501818657,0.3515350135812416,False,7,0.555,1.0
Mel B_S5,Mel B,5,6,100.0,0.1289201760312845,0.1097715900563297,0.025511647576149966,0.3234405880092438,0.08155873270088673,0.2979289404330938,False,7,0.555,1.0
Sabrina Bryan_S5,Sabrina Bryan,5,6,83.33333333333334,0.0490535390780132,0.04376846514097184,0.005862561081034887,0.11651199088648116,0.028601223814851903,0.11064942980544627,True,7,0.555,1.0
Cameron Mathison_S5,Cameron Mathison,5,7,85.0,0.2097087854701525,0.1918055918210815,0.02722788114195332,0.49370976625510726,0.12224717038514081,0.4664818851131539,False,6,0.8286666666666667,0.8405
Helio Castroneves_S5,Helio Castroneves,5,7,86.66666666666667,0.17285733672734302,0.15956690632879433,0.018707210630328198,0.41360879155906277,0.10429608158876051,0.39490158092873456,False,6,0.8286666666666667,0.8405
Jane Seymour_S5,Jane Seymour,5,7,83.33333333333334,0.09366310722081961,0.08965015608945945,0.013813790036122951,0.2000628887872818,0.048090829053036445,0.18624909875115883,True,6,0.8286666666666667,0.8405
Jennie Garth_S5,Jennie Garth,5,7,88.33333333333333,0.18996803345691007,0.18048001763904958,0.029112453429272343,0.4202330554028803,0.10580568217745967,0.391120601973608,False,6,0.8286666666666667,0.8405
Marie Osmond_S5,Marie Osmond,5,7,86.66666666666667,0.1653121542936553,0.15233116703895247,0.015618026242325379,0.38637994540980675,0.09758063104682586,0.37076191916748136,False,6,0.8286666666666667,0.8405
Mel B_S5,Mel B,5,7,90.0,0.1684905828311195,0.15232293570943517,0.020844593818546583,0.4031709286703548,0.09932901713134766,0.3823263348518082,False,6,0.8286666666666667,0.8405
Cameron Mathison_S5,Cameron Mathison,5,8,85.0,0.08163461935903746,0.07785696228734525,0.010159069116056449,0.1766755258143389,0.04538140987239368,0.16651645669828247,True,5,0.672,0.321
Helio Castroneves_S5,Helio Castroneves,5,8,95.0,0.2030070348081719,0.17867981747992234,0.030714843136319583,0.4865302453008188,0.12172802359845537,0.45581540216449923,False,5,0.672,0.321
Jennie Garth_S5,Jennie Garth,5,8,83.33333333333334,0.22230097478385596,0.20464921155895058,0.047579690779735374,0.48946820922137974,0.11157983468699975,0.44188851844164434,False,5,0.672,0.321
Marie Osmond_S5,Marie Osmond,5,8,81.66666666666667,0.2767330813153778,0.2532369772334963,0.09839083655840757,0.5719856491124535,0.12060354005943578,0.47359481255404595,False,5,0.672,0.321
Mel B_S5,Mel B,5,8,93.33333333333331,0.21632428973355683,0.18348927183359165,0.04253581904460107,0.5588797959330982,0.13484102245168544,0.5163439768884972,False,5,0.672,0.321
Helio Castroneves_S5,Helio Castroneves,5,9,100.0,0.2831445837002042,0.27616803733790984,0.04770691951234606,0.5701931407380959,0.13997256084570633,0.5224862212257498,False,4,0.8453333333333334,0.601
Jennie Garth_S5,Jennie Garth,5,9,96.66666666666669,0.13192476186365043,0.1292518422433937,0.023902892555131835,0.2547801673173903,0.0643004694550965,0.23087727476225844,True,4,0.8453333333333334,0.601
Marie Osmond_S5,Marie Osmond,5,9,93.33333333333331,0.33319391621644245,0.31816876932384963,0.1165136203319661,0.6506509529925821,0.13797289985621541,0.534137332660616,False,4,0.8453333333333334,0.601
Mel B_S5,Mel B,5,9,100.0,0.251736738219703,0.23532158566146516,0.03648020348253837,0.5810328999772449,0.14579658084752767,0.5445526964947066,False,4,0.8453333333333334,0.601
Helio Castroneves_S5,Helio Castroneves,5,10,93.333,0.29633859056233736,0.26155971805924355,0.03827381281210976,0.7143338643453896,0.18136910230189782,0.6760600515332799,True,3,1.0,1.0
Marie Osmond_S5,Marie Osmond,5,10,76.66666666666667,0.3917758405999153,0.3804283272676446,0.06873858024393945,0.7507921479683421,0.1858512554850617,0.6820535677244027,True,3,1.0,1.0
Mel B_S5,Mel B,5,10,94.444,0.31188556883774726,0.29071509072560153,0.03879113489253461,0.7094631507460321,0.17423174637856534,0.6706720158534974,True,3,1.0,1.0
Adam Carolla_S6,Adam Carolla,6,1,50.0,0.08430967708642269,0.061648937089687675,0.0025142517813610005,0.2854498517414452,0.07667504444623569,0.2829355999600842,False,12,1.0,1.0
Cristian de la Fuente_S6,Cristian de la Fuente,6,1,70.0,0.08212291959015308,0.06078944162146112,0.00219698502589115,0.28930266386531844,0.07536732091774978,0.2871056788394273,False,12,1.0,1.0
Jason Taylor_S6,Jason Taylor,6,1,73.33333333333333,0.08343954120007448,0.060794902361725245,0.002022482363650076,0.2823288481930962,0.07612050710285088,0.2803063658294461,False,12,1.0,1.0
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,1,90.0,0.08336142429008318,0.061802757383812426,0.0018533517946431773,0.2841124980089638,0.07510133361850911,0.28225914621432063,False,12,1.0,1.0
Mario_S6,Mario,6,1,80.0,0.08179929645712625,0.059473692299438344,0.0019528643036951401,0.280726958222412,0.07703105693993806,0.2787740939187169,False,12,1.0,1.0
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,1,60.0,0.08295671072616917,0.061652261267925224,0.002290349959665413,0.280468592096639,0.07733901284729017,0.27817824213697356,False,12,1.0,1.0
Marlee Matlin_S6,Marlee Matlin,6,1,73.33333333333333,0.0804488958865646,0.06034806830820006,0.002258102707352631,0.26898219116359157,0.07279099427725884,0.26672408845623896,False,12,1.0,1.0
Monica Seles_S6,Monica Seles,6,1,50.0,0.0808040571550576,0.05936387774341316,0.0019785553815348344,0.2678721728254947,0.07370014058513404,0.26589361744395984,False,12,1.0,1.0
Penn Jillette_S6,Penn Jillette,6,1,53.333333333333336,0.08408191588987035,0.06282551374837315,0.0022010996322492267,0.28110561193618955,0.0766925752293201,0.2789045123039403,False,12,1.0,1.0
Priscilla Presley_S6,Priscilla Presley,6,1,80.0,0.08575903334784922,0.06191291689691596,0.002794831224444876,0.2913761848806415,0.07872130066555517,0.28858135365619664,False,12,1.0,1.0
Shannon Elizabeth_S6,Shannon Elizabeth,6,1,70.0,0.08311834927486562,0.05968176376057496,0.0025555947709797297,0.2833532067437581,0.0753963140139321,0.28079761197277836,False,12,1.0,1.0
Steve Guttenberg_S6,Steve Guttenberg,6,1,60.0,0.0877981790957638,0.06638036770706032,0.0025301554199408847,0.2950687054107849,0.08005902931609314,0.292538549990844,False,12,1.0,1.0
Adam Carolla_S6,Adam Carolla,6,2,63.33333333333333,0.09753846547516565,0.08630682498469536,0.017069523990529783,0.2274537564828753,0.05841404323302243,0.21038423249234553,False,12,0.5133333333333333,0.821
Cristian de la Fuente_S6,Cristian de la Fuente,6,2,66.66666666666666,0.09532274696418304,0.08355987842641441,0.013752319813347132,0.24054220271892263,0.06123022683840002,0.2267898829055755,False,12,0.5133333333333333,0.821
Jason Taylor_S6,Jason Taylor,6,2,90.0,0.09410041139645442,0.0790560212787954,0.008165822682674191,0.2534571511347521,0.0669318754491557,0.2452913284520779,False,12,0.5133333333333333,0.821
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,2,90.0,0.09412400807903902,0.0783133701987256,0.008318390836542832,0.27215213979439584,0.07010579772315667,0.263833748957853,False,12,0.5133333333333333,0.821
Mario_S6,Mario,6,2,86.66666666666667,0.08385892150075369,0.0752954853723761,0.0072398263411092055,0.2189407409580364,0.057853935151823736,0.2117009146169272,False,12,0.5133333333333333,0.821
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,2,70.0,0.08812484871527874,0.08150530893487264,0.014131526018730708,0.1974149688721572,0.05097332495271898,0.1832834428534265,False,12,0.5133333333333333,0.821
Marlee Matlin_S6,Marlee Matlin,6,2,80.0,0.08373039734113198,0.06908586832605366,0.006398070627474328,0.23435617195742503,0.06149251715878365,0.2279581013299507,False,12,0.5133333333333333,0.821
Monica Seles_S6,Monica Seles,6,2,50.0,0.044164503345564037,0.04176653608860709,0.006197247057699079,0.09378668192899314,0.023902583278881073,0.08758943487129406,True,12,0.5133333333333333,0.821
Penn Jillette_S6,Penn Jillette,6,2,56.66666666666666,0.0343086649406491,0.031434146729504855,0.0037564690387105635,0.07262344617417431,0.019350889159516577,0.06886697713546375,True,12,0.5133333333333333,0.821
Priscilla Presley_S6,Priscilla Presley,6,2,70.0,0.08820573020083727,0.0804366030985748,0.012635519209173447,0.2053607420932582,0.05325385092196264,0.19272522288408475,False,12,0.5133333333333333,0.821
Shannon Elizabeth_S6,Shannon Elizabeth,6,2,80.0,0.0823083359461546,0.06537491716916584,0.004903294914645632,0.26177000804823847,0.06726218509930057,0.25686671313359283,False,12,0.5133333333333333,0.821
Steve Guttenberg_S6,Steve Guttenberg,6,2,53.333333333333336,0.11421296609478848,0.10548750998903958,0.017798036340354293,0.24657404678667397,0.05948723592088014,0.22877601044631968,False,12,0.5133333333333333,0.821
Adam Carolla_S6,Adam Carolla,6,3,70.0,0.104710967646774,0.08760462289642107,0.024070444353375277,0.30455515673204303,0.069145393663238,0.28048471237866773,False,10,0.5426666666666666,1.0
Cristian de la Fuente_S6,Cristian de la Fuente,6,3,83.33333333333334,0.09776074562736296,0.07893574920712688,0.009629100465963908,0.26958165287645286,0.0707078093904645,0.259952552410489,False,10,0.5426666666666666,1.0
Jason Taylor_S6,Jason Taylor,6,3,76.66666666666667,0.1001284652307574,0.08789526009340884,0.012262187061313497,0.26177021511427656,0.0649910528946901,0.24950802805296307,False,10,0.5426666666666666,1.0
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,3,90.0,0.09708204039715294,0.08880799494633226,0.008437522751024001,0.2271410811471837,0.06103383901636118,0.2187035583961597,False,10,0.5426666666666666,1.0
Mario_S6,Mario,6,3,70.0,0.1177236292925997,0.10016915498473436,0.028216839201395033,0.3025244976247906,0.07350240058354993,0.27430765842339555,False,10,0.5426666666666666,1.0
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,3,63.33333333333333,0.13842322766498463,0.1241610527697525,0.055395633954274444,0.28492072712342464,0.06293314128048433,0.2295250931691502,False,10,0.5426666666666666,1.0
Marlee Matlin_S6,Marlee Matlin,6,3,70.0,0.118155880483657,0.10462943578451923,0.025283243431207317,0.2757728039275563,0.06754689396721332,0.250489560496349,False,10,0.5426666666666666,1.0
Priscilla Presley_S6,Priscilla Presley,6,3,86.66666666666667,0.09663355059355218,0.07892926738292833,0.008722392114973929,0.2829721627247351,0.07316936521772523,0.27424977060976113,False,10,0.5426666666666666,1.0
Shannon Elizabeth_S6,Shannon Elizabeth,6,3,80.0,0.09910758667291,0.08692452726999367,0.011682925752304773,0.2690546965093286,0.06677037534911208,0.25737177075702383,False,10,0.5426666666666666,1.0
Steve Guttenberg_S6,Steve Guttenberg,6,3,70.0,0.030273906390249166,0.02718142449559025,0.0024591601421437327,0.07518910962341907,0.018834880342846413,0.07272994948127534,True,10,0.5426666666666666,1.0
Adam Carolla_S6,Adam Carolla,6,4,63.33333333333333,0.05379219414582439,0.049718167413944137,0.007348432959692448,0.12234521539373433,0.030370518865780384,0.11499678243404188,True,9,0.781,0.758
Cristian de la Fuente_S6,Cristian de la Fuente,6,4,86.66666666666667,0.11732406806587695,0.10742401164828758,0.012997022002772907,0.2923267765664043,0.07289174002103121,0.2793297545636314,False,9,0.781,0.758
Jason Taylor_S6,Jason Taylor,6,4,96.66666666666669,0.12096149918048205,0.10809093768397655,0.011588164560382357,0.3007422936356721,0.07687990340519568,0.28915412907528976,False,9,0.781,0.758
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,4,96.66666666666669,0.11751496062030085,0.10340108076806191,0.01224409196734138,0.31539061388439976,0.07897942942585137,0.3031465219170584,False,9,0.781,0.758
Mario_S6,Mario,6,4,80.0,0.11271996910406827,0.09943260442903076,0.016955229592698826,0.2802271954201544,0.07323417688402568,0.26327196582745555,False,9,0.781,0.758
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,4,80.0,0.11538116218026877,0.10181494432855326,0.014318784584899715,0.296137587757414,0.07356864604520137,0.2818188031725143,False,9,0.781,0.758
Marlee Matlin_S6,Marlee Matlin,6,4,80.0,0.11890960208867617,0.10625005088250186,0.018275278828192028,0.283581202847354,0.07243997413713106,0.265305924019162,False,9,0.781,0.758
Priscilla Presley_S6,Priscilla Presley,6,4,73.33333333333333,0.1279858688589379,0.11652089328374964,0.0190329020200791,0.3047338252285442,0.07403922988868925,0.2857009232084651,False,9,0.781,0.758
Shannon Elizabeth_S6,Shannon Elizabeth,6,4,93.33333333333331,0.11541067575556466,0.10530039951475689,0.015388760138815313,0.2835900314947023,0.07112747129511238,0.268201271355887,False,9,0.781,0.758
Cristian de la Fuente_S6,Cristian de la Fuente,6,5,76.66666666666667,0.1291575004144945,0.11493654700599387,0.019062791020724036,0.3121502779962923,0.0788263973509882,0.29308748697556825,False,8,0.7716666666666666,1.0
Jason Taylor_S6,Jason Taylor,6,5,90.0,0.13656143615052177,0.11893125658487372,0.012108721968967241,0.3678409571216174,0.09380592289468416,0.3557322351526502,False,8,0.7716666666666666,1.0
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,5,96.66666666666669,0.13845701002726452,0.12278098672276125,0.017525799306631718,0.3551312598140254,0.08709713871358102,0.33760546050739365,False,8,0.7716666666666666,1.0
Mario_S6,Mario,6,5,90.0,0.12640821337812794,0.11058173961364214,0.013693514135100544,0.33106837039141296,0.08445230030269353,0.3173748562563124,False,8,0.7716666666666666,1.0
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,5,80.0,0.12652628448845202,0.11488932544489686,0.013367267814753503,0.3171444649270441,0.0836770354604889,0.3037771971122906,False,8,0.7716666666666666,1.0
Marlee Matlin_S6,Marlee Matlin,6,5,73.33333333333333,0.1416213545850742,0.13258814476406564,0.02351491117195979,0.33043892490149734,0.0807744676525657,0.30692401372953754,False,8,0.7716666666666666,1.0
Priscilla Presley_S6,Priscilla Presley,6,5,70.0,0.06286737386354078,0.059816565449945035,0.007980335701984833,0.13444009655748076,0.033381378055600514,0.12645976085549593,True,8,0.7716666666666666,1.0
Shannon Elizabeth_S6,Shannon Elizabeth,6,5,76.66666666666667,0.1384008270925243,0.12316384697543671,0.020963271479022803,0.3565875627691122,0.08852942286925501,0.33562429129008936,False,8,0.7716666666666666,1.0
Cristian de la Fuente_S6,Cristian de la Fuente,6,6,90.0,0.15309612800861858,0.13625374838362425,0.014299299869193937,0.3709734034002801,0.09625619521741836,0.3566741035310862,False,7,0.8216666666666667,1.0
Jason Taylor_S6,Jason Taylor,6,6,80.0,0.16612614201918605,0.15676604005560696,0.023004175099282008,0.40036012445725283,0.09598651768370121,0.37735594935797084,False,7,0.8216666666666667,1.0
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,6,100.0,0.14374088362498363,0.12384786257087292,0.013748917296344598,0.38065602438031326,0.09646215369516083,0.3669071070839687,False,7,0.8216666666666667,1.0
Mario_S6,Mario,6,6,93.33333333333331,0.1666336851371508,0.14862747577941968,0.017731472019223444,0.43631360540963965,0.10690331424231343,0.4185821333904162,False,7,0.8216666666666667,1.0
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,6,86.66666666666667,0.13666562905632587,0.11692971120063748,0.013261071430732237,0.3972474248404768,0.09811998662574897,0.3839863534097446,False,7,0.8216666666666667,1.0
Marlee Matlin_S6,Marlee Matlin,6,6,70.0,0.06817540677539417,0.06159581129340776,0.00952238980670038,0.16310008644935095,0.040485154236857133,0.15357769664265059,True,7,0.8216666666666667,1.0
Shannon Elizabeth_S6,Shannon Elizabeth,6,6,80.0,0.16556212537834095,0.148239081298856,0.022498378353606876,0.4175355708342883,0.10052079963125857,0.3950371924806815,False,7,0.8216666666666667,1.0
Cristian de la Fuente_S6,Cristian de la Fuente,6,7,76.66666666666667,0.22238440542604132,0.20879236475765556,0.08348041544239188,0.4443378485291172,0.09116976081832914,0.3608574330867253,False,6,0.6633333333333333,1.0
Jason Taylor_S6,Jason Taylor,6,7,91.66666666666666,0.14500255039255228,0.12303374620442614,0.017592166416379045,0.38904584952089405,0.09834080057305795,0.371453683104515,False,6,0.6633333333333333,1.0
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,7,90.0,0.1543075463671187,0.13467990217503267,0.020879889073814044,0.3674731735697674,0.09618312968109372,0.34659328449595334,False,6,0.6633333333333333,1.0
Mario_S6,Mario,6,7,85.0,0.21973511827196254,0.19584758917712694,0.05890552996085531,0.544212993348329,0.11841284795511706,0.48530746338747366,False,6,0.6633333333333333,1.0
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,7,86.66666666666667,0.18755223004093732,0.16582004341150186,0.019674764651828117,0.454494641769311,0.11417569915370566,0.4348198771174829,False,6,0.6633333333333333,1.0
Shannon Elizabeth_S6,Shannon Elizabeth,6,7,85.0,0.07101814950138784,0.06440842126256258,0.00745508280396423,0.17290565930422688,0.046408020131802986,0.16545057650026265,True,6,0.6633333333333333,1.0
Cristian de la Fuente_S6,Cristian de la Fuente,6,8,95.0,0.21098488192923423,0.19091765099725894,0.025194806874666,0.5038455754314781,0.12933213803859545,0.4786507685568121,False,5,0.6643333333333333,0.529
Jason Taylor_S6,Jason Taylor,6,8,86.66666666666667,0.2216178713025236,0.19508432446528953,0.05782189580350255,0.5254892411986058,0.11812192879186136,0.4676673453951033,False,5,0.6643333333333333,0.529
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,8,91.66666666666666,0.20316319330503813,0.18455947217381047,0.015688160847105878,0.4782342759934124,0.12381748446040466,0.4625461151463065,False,5,0.6643333333333333,0.529
Mario_S6,Mario,6,8,88.33333333333333,0.08916531462091946,0.085476437665792,0.013293023057557874,0.18666437111492903,0.0468677686499796,0.17337134805737117,True,5,0.6643333333333333,0.529
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,8,83.33333333333334,0.27506873884228455,0.2584909431129917,0.11894558990524084,0.5085936671923811,0.10058989383690652,0.38964807728714024,False,5,0.6643333333333333,0.529
Cristian de la Fuente_S6,Cristian de la Fuente,6,9,93.33333333333331,0.2849706974325814,0.26312512611001426,0.03799833829859827,0.6587532798747628,0.16350422050998567,0.6207549415761646,False,4,0.8883333333333333,1.0
Jason Taylor_S6,Jason Taylor,6,9,91.66666666666666,0.27092936707301246,0.25137700359849335,0.0521258294101065,0.5974959649449404,0.1480997073320237,0.5453701355348339,False,4,0.8883333333333333,1.0
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,9,95.0,0.25785648604609435,0.23605783085608,0.03793666304082875,0.6255623516397066,0.15632273363021595,0.5876256885988779,False,4,0.8883333333333333,1.0
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,9,86.66666666666667,0.1862434494483117,0.17861476679161117,0.036290839558824034,0.3946681078624832,0.09519125670762436,0.3583772683036591,True,4,0.8883333333333333,1.0
Cristian de la Fuente_S6,Cristian de la Fuente,6,10,86.66666666666667,0.2995992995475178,0.27670120326662206,0.04651817664419242,0.6759414886231836,0.1673864472842736,0.6294233119789912,True,3,1.0,1.0
Jason Taylor_S6,Jason Taylor,6,10,95.0,0.3389668399830308,0.31637966608543805,0.048647226687906116,0.7039558829497692,0.18127229020214208,0.6553086562618631,True,3,1.0,1.0
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,10,100.0,0.3614338604694515,0.34996320210751564,0.06835059770273871,0.7353694349944685,0.17670556061610013,0.6670188372917298,True,3,1.0,1.0
Brooke Burke_S7,Brooke Burke,7,1,81.66666666666667,0.07908671192166408,0.07288332019825809,0.006576509199655825,0.18965858949897713,0.04869830559486055,0.1830820802993213,False,13,0.38433333333333336,0.603
Cloris Leachman_S7,Cloris Leachman,7,1,53.333333333333336,0.09683908818406868,0.08623889828335152,0.021118983390317,0.22071316124590076,0.05164030431311705,0.19959417785558375,False,13,0.38433333333333336,0.603
Cody Linley_S7,Cody Linley,7,1,68.33333333333333,0.07232840509665048,0.06040666809357915,0.009490082532298418,0.1975004494802108,0.05175428574782452,0.1880103669479124,False,13,0.38433333333333336,0.603
Jeffrey Ross_S7,Jeffrey Ross,7,1,40.0,0.04629407006379625,0.045838300872850186,0.008478180637687639,0.08764402095724377,0.021907523203615716,0.07916584031955613,True,13,0.38433333333333336,0.603
Kim Kardashian_S7,Kim Kardashian,7,1,61.66666666666667,0.09136697530024109,0.07655265250548615,0.01306914411986893,0.23216857691615617,0.055835546004115076,0.21909943279628724,False,13,0.38433333333333336,0.603
Lance Bass_S7,Lance Bass,7,1,71.66666666666667,0.08370950891371175,0.07427569290694458,0.010054783587817044,0.20412609799386658,0.05363778507174667,0.19407131440604952,False,13,0.38433333333333336,0.603
Maurice Greene_S7,Maurice Greene,7,1,65.0,0.08877710649142612,0.07598579995243028,0.01577331271601557,0.24247795049356674,0.058729563933811485,0.22670463777755118,False,13,0.38433333333333336,0.603
Misty May-Treanor_S7,Misty May-Treanor,7,1,70.0,0.08823425347639582,0.08240930930789875,0.010599612024583975,0.20429017581462194,0.05222734726532504,0.19369056379003796,False,13,0.38433333333333336,0.603
Rocco DiSpirito_S7,Rocco DiSpirito,7,1,58.333333333333336,0.09133736076195752,0.0838370050177163,0.01929313737571114,0.2242843369267279,0.05320886513854859,0.20499119955101675,False,13,0.38433333333333336,0.603
Susan Lucci_S7,Susan Lucci,7,1,61.66666666666667,0.09186213118032341,0.07901915705891539,0.01552987476129734,0.23397496005062732,0.05958538833501047,0.21844508528933,False,13,0.38433333333333336,0.603
Ted McGinley_S7,Ted McGinley,7,1,61.66666666666667,0.022660671625212656,0.020602259182314314,0.0023177221546535737,0.051095847895480107,0.013597046897135187,0.04877812574082653,True,13,0.38433333333333336,0.603
Toni Braxton_S7,Toni Braxton,7,1,75.0,0.07832386539627266,0.07203137628099703,0.007532694269685817,0.1942995604743583,0.049369672404497786,0.1867668662046725,False,13,0.38433333333333336,0.603
Warren Sapp_S7,Warren Sapp,7,1,71.66666666666667,0.0691798515882795,0.057262887957899286,0.006980168376168953,0.19825943377709226,0.050719628192484795,0.1912792654009233,False,13,0.38433333333333336,0.603
Brooke Burke_S7,Brooke Burke,7,2,80.0,0.09309747988207386,0.0813997217204963,0.009197319106733649,0.24739673706780202,0.062888679833365,0.23819941796106836,False,11,0.609,0.7215
Cloris Leachman_S7,Cloris Leachman,7,2,50.0,0.12349834829334884,0.10832489218183167,0.0375432264149402,0.27527590010899033,0.06173098725430648,0.23773267369405013,False,11,0.609,0.7215
Cody Linley_S7,Cody Linley,7,2,70.0,0.0885022922199529,0.07730567757220361,0.006660923707313808,0.2276246845759224,0.0594922501496152,0.22096376086860858,False,11,0.609,0.7215
Kim Kardashian_S7,Kim Kardashian,7,2,56.66666666666666,0.031801856656943316,0.029558568651628134,0.003863023788421867,0.06901608689642239,0.018386716729305374,0.06515306310800052,True,11,0.609,0.7215
Lance Bass_S7,Lance Bass,7,2,66.66666666666666,0.0935937493686877,0.08192980401310745,0.01529925054202506,0.23688945966813818,0.0587000732037014,0.22159020912611313,False,11,0.609,0.7215
Maurice Greene_S7,Maurice Greene,7,2,63.33333333333333,0.10561398753919975,0.09078149315326335,0.018936418671338013,0.27137392098176366,0.06616937421322955,0.25243750231042567,False,11,0.609,0.7215
Misty May-Treanor_S7,Misty May-Treanor,7,2,70.0,0.09609947317755378,0.08443474540174657,0.008591067551664977,0.2714550953579633,0.06786745612502167,0.2628640278062983,False,11,0.609,0.7215
Rocco DiSpirito_S7,Rocco DiSpirito,7,2,53.333333333333336,0.10439819719073845,0.09004945575397548,0.028171304269913502,0.23681778899637412,0.05717947901916455,0.20864648472646063,False,11,0.609,0.7215
Susan Lucci_S7,Susan Lucci,7,2,70.0,0.08848085920584811,0.07708509864897439,0.01022832539927703,0.20568559526650868,0.05659474126519764,0.19545726986723164,False,11,0.609,0.7215
Toni Braxton_S7,Toni Braxton,7,2,76.66666666666667,0.08983500593111111,0.07640641331613507,0.006308248093524007,0.2518087486697101,0.06389098978604578,0.24550050057618608,False,11,0.609,0.7215
Warren Sapp_S7,Warren Sapp,7,2,80.0,0.0850787505345422,0.06984999148057146,0.007509374825273713,0.2570590325104646,0.06561739547693551,0.24954965768519086,False,11,0.609,0.7215
Brooke Burke_S7,Brooke Burke,7,3,93.33333333333331,0.11315524228511264,0.08309921072360502,0.0023499175161162075,0.4119927156856811,0.1047313509380708,0.4096427981695649,False,9,1.0,1.0
Cloris Leachman_S7,Cloris Leachman,7,3,53.333333333333336,0.10737527640014971,0.07828667932494407,0.002883241957415231,0.348904733196851,0.09660915487030372,0.34602149123943576,False,9,1.0,1.0
Cody Linley_S7,Cody Linley,7,3,70.0,0.11373064699113135,0.08235513736595121,0.0035011561743080945,0.37393968616069434,0.1019958195513758,0.37043852998638627,False,9,1.0,1.0
Lance Bass_S7,Lance Bass,7,3,73.33333333333333,0.1063192842665186,0.07877664511109277,0.002725035848069757,0.3450962931883534,0.09492513855623678,0.3423712573402836,False,9,1.0,1.0
Maurice Greene_S7,Maurice Greene,7,3,80.0,0.1151094489380881,0.08607260269707032,0.004166463969116254,0.40509588485841014,0.10296920757663702,0.4009294208892939,False,9,1.0,1.0
Rocco DiSpirito_S7,Rocco DiSpirito,7,3,66.66666666666666,0.11298015184607803,0.08458846712694668,0.00368316102721207,0.3715041796352913,0.10045535148479694,0.36782101860807925,False,9,1.0,1.0
Susan Lucci_S7,Susan Lucci,7,3,70.0,0.113296633695038,0.0873269963012178,0.0033068502906090647,0.37546936206105663,0.10004721705015497,0.37216251177044757,False,9,1.0,1.0
Toni Braxton_S7,Toni Braxton,7,3,73.33333333333333,0.10806338441653265,0.07996272886349041,0.002984915905985784,0.34731877948359774,0.09645011078384082,0.344333863577612,False,9,1.0,1.0
Warren Sapp_S7,Warren Sapp,7,3,83.33333333333334,0.10996993116135093,0.08420471141424064,0.0029394926055196667,0.3686112381555483,0.09826235123244653,0.3656717455500286,False,9,1.0,1.0
Brooke Burke_S7,Brooke Burke,7,4,86.66666666666667,0.12253109231729434,0.10624391348122098,0.010914659043306602,0.3350446819242792,0.08501794956164589,0.3241300228809726,False,9,0.76,0.791
Cloris Leachman_S7,Cloris Leachman,7,4,73.33333333333333,0.1183297967686369,0.10815645517839037,0.010510500359982883,0.2929972815393788,0.0751031271078172,0.28248678117939596,False,9,0.76,0.791
Cody Linley_S7,Cody Linley,7,4,76.66666666666667,0.11829909287360553,0.11089529970954766,0.011759344321459775,0.27977717987441547,0.07145767980426551,0.2680178355529557,False,9,0.76,0.791
Lance Bass_S7,Lance Bass,7,4,86.66666666666667,0.10775370076880793,0.09628831473271149,0.01050220904264831,0.2863638455340351,0.07309676107533794,0.2758616364913868,False,9,0.76,0.791
Maurice Greene_S7,Maurice Greene,7,4,66.66666666666666,0.12171229859373053,0.11302454432550588,0.02174202445528111,0.2673859944562361,0.06377527442427357,0.245643970000955,False,9,0.76,0.791
Rocco DiSpirito_S7,Rocco DiSpirito,7,4,60.0,0.057586239018596705,0.05442567675371159,0.008346614924261355,0.12350530439031786,0.031193313434435273,0.11515868946605651,True,9,0.76,0.791
Susan Lucci_S7,Susan Lucci,7,4,80.0,0.10740567666938775,0.09630122561563922,0.012170900438596614,0.26500530433628594,0.06652817889778889,0.25283440389768935,False,9,0.76,0.791
Toni Braxton_S7,Toni Braxton,7,4,73.33333333333333,0.11624881943917863,0.1030963043533635,0.012332755546495494,0.2971076956409436,0.07542521751784509,0.2847749400944481,False,9,0.76,0.791
Warren Sapp_S7,Warren Sapp,7,4,73.33333333333333,0.1301332835507617,0.11097076160700167,0.01640981703108871,0.3466859866722866,0.08461211985838679,0.3302761696411979,False,9,0.76,0.791
