season,contestant_id,celebrity_name,ballroom_partner,rank_final,avg_rank_judge,avg_J_pct,last_week,PBI
22,Geraldo Rivera_S22,Geraldo Rivera,Edyta Sliwinska,12,12.0,43.333333333333336,2,0.0
22,Ginger Zee_S22,Ginger Zee,Valentin Chmerkovskiy,3,3.0,84.61106666666667,10,0.0
22,Jodie Sweetin_S22,Jodie Sweetin,Keo Motsepe,6,4.75,79.58333333333333,8,-1.25
22,Kim Fields_S22,Kim Fields,Sasha Farber,8,6.571428571428571,74.28571428571429,7,-1.4285714285714288
22,Marla Maples_S22,Marla Maples,Tony Dovolani,10,5.75,69.16666666666666,4,-4.25
22,Mischa Barton_S22,Mischa Barton,Artem Chigvintsev,11,10.666666666666666,54.44444444444445,3,-0.3333333333333339
22,Nyle DiMarco_S22,Nyle DiMarco,Peta Murgatroyd,1,2.6,86.9166,10,1.6
22,Paige VanZant_S22,Paige VanZant,Mark Ballas,2,2.4,86.9722,10,0.3999999999999999
22,Von Miller_S22,Von Miller,Witney Carson,7,5.714285714285714,74.64285714285714,7,-1.2857142857142856
22,Wanya Morris_S22,Wanya Morris,Lindsay Arnold,4,2.4444444444444446,85.64814814814815,9,-1.5555555555555554
23,Amber Rose_S23,Amber Rose,Maksim Chmerkoskiy,9,7.666666666666667,68.75,6,-1.333333333333333
23,Babyface_S23,Babyface,Allison Holker,11,6.75,65.625,4,-4.25
23,Calvin Johnson Jr._S23,Calvin Johnson Jr.,Lindsay Arnold,3,3.727272727272727,85.30297727272728,11,0.7272727272727271
23,Jake T. Austin_S23,Jake T. Austin,Jenna Johnson,13,10.5,57.5,2,-2.5
23,James Hinchcliffe_S23,James Hinchcliffe,Sharna Burgess,2,2.8181818181818183,85.83325757575757,11,0.8181818181818183
23,Jana Kramer_S23,Jana Kramer,Gleb Savchenko,4,3.4545454545454546,85.45454545454545,11,-0.5454545454545454
23,Laurie Hernandez_S23,Laurie Hernandez,Valentin Chmerkovskiy,1,2.3636363636363638,86.40148484848486,11,1.3636363636363638
23,Marilu Henner_S23,Marilu Henner,Derek Hough,6,5.555555555555555,77.4074074074074,9,-0.44444444444444464
23,Maureen McCormick_S23,Maureen McCormick,Artem Chigvintsev,8,6.571428571428571,72.85714285714286,7,-1.4285714285714288
23,Rick Perry_S23,Rick Perry,Emma Slater,12,12.333333333333334,54.166666666666664,3,0.3333333333333339
23,Ryan Lochte_S23,Ryan Lochte,Cheryl Burke,7,7.25,72.5,8,0.25
23,Terra Jole_S23,Terra Jole,Sasha Farber,5,3.5,82.45833333333334,10,-1.5
23,Vanilla Ice_S23,Vanilla Ice,Witney Carson,10,8.0,65.41666666666666,4,-2.0
24,Bonner Bolton_S24,Bonner Bolton,Sharna Burgess,5,6.375,71.09375,8,1.375
24,Charo_S24,Charo,Keo Motsepe,11,9.333333333333334,58.333333333333336,3,-1.666666666666666
24,Chris Kattan_S24,Chris Kattan,Witney Carson,12,11.5,48.75,2,-0.5
24,David Ross_S24,David Ross,Lindsay Arnold,2,5.3,78.208325,10,3.3
24,Erika Jayne_S24,Erika Jayne,Gleb Savchenko,9,6.6,70.0,5,-2.4000000000000004
24,Heather Morris_S24,Heather Morris,Maksim Chmerkoskiy,8,2.6666666666666665,82.08333333333333,6,-5.333333333333334
24,Mr. T_S24,Mr. T,Kym Herjavec,10,10.25,58.75,4,0.25
24,Nancy Kerrigan_S24,Nancy Kerrigan,Artem Chigvintsev,7,3.2857142857142856,81.25,7,-3.7142857142857144
24,Nick Viall_S24,Nick Viall,Peta Murgatroyd,6,6.428571428571429,72.67857142857143,7,0.4285714285714288
24,Normani_S24,Normani,Valentin Chmerkovskiy,3,2.7,84.4583,10,-0.2999999999999998
24,Rashad Jennings_S24,Rashad Jennings,Emma Slater,1,3.0,83.04165,10,2.0
24,Simone Biles_S24,Simone Biles,Sasha Farber,4,3.0,82.5,9,-1.0
25,Barbara Corcoran_S25,Barbara Corcoran,Keo Motsepe,13,13.0,51.66666666666666,2,0.0
25,Debbie Gibson_S25,Debbie Gibson,Alan Bersten,12,8.5,62.49999999999999,2,-3.5
25,Derek Fisher_S25,Derek Fisher,Sharna Burgess,11,8.5,67.5,4,-2.5
25,Drew Scott_S25,Drew Scott,Emma Slater,4,5.6,78.375,10,1.5999999999999996
25,Frankie Muniz_S25,Frankie Muniz,Witney Carson,3,3.5,83.80550833333334,10,0.5
25,Jordan Fisher_S25,Jordan Fisher,Lindsay Arnold,1,1.5,91.75,10,0.5
25,Lindsey Stirling_S25,Lindsey Stirling,Mark Ballas,2,2.4,88.83333333333333,10,0.3999999999999999
25,Nick Lachey_S25,Nick Lachey,Peta Murgatroyd,9,9.0,67.5,6,0.0
25,Nikki Bella_S25,Nikki Bella,Artem Chigvintsev,8,5.571428571428571,77.38095238095238,7,-2.428571428571429
25,Sasha Pieterse_S25,Sasha Pieterse,Gleb Savchenko,10,6.8,71.66666666666666,5,-3.2
25,Terrell Owens_S25,Terrell Owens,Cheryl Burke,6,6.375,75.9375,8,0.375
25,Vanessa Lachey_S25,Vanessa Lachey,Maksim Chmerkoskiy,7,4.142857142857143,80.71428571428571,7,-2.8571428571428568
25,Victoria Arlen_S25,Victoria Arlen,Valentin Chmerkovskiy,5,4.222222222222222,81.75925925925925,9,-0.7777777777777777
26,Adam Rippon_S26,Adam Rippon,Jenna Johnson,1,2.25,80.10416666666667,4,1.25
26,Arike Ogunbowale_S26,Arike Ogunbowale,Gleb Savchenko,7,5.0,77.08333333333333,2,-2.0
26,Chris Mazdzer_S26,Chris Mazdzer,Witney Carson,5,4.333333333333333,78.33333333333333,3,-0.666666666666667
26,Jamie Anderson_S26,Jamie Anderson,Artem Chigvintsev,10,8.0,63.33333333333333,1,-2.0
26,Jennie Finch Daigle_S26,Jennie Finch Daigle,Keo Motsepe,6,5.333333333333333,73.75,3,-0.666666666666667
26,Johnny Damon_S26,Johnny Damon,Emma Slater,9,9.0,60.0,1,0.0
26,Josh Norman_S26,Josh Norman,Sharna Burgess,2,2.5,87.1875,4,0.5
26,Kareem Abdul-Jabbar_S26,Kareem Abdul-Jabbar,Lindsay Arnold,8,9.0,65.20833333333333,2,1.0
26,Mirai Nagasu_S26,Mirai Nagasu,Alan Bersten,4,2.0,85.55555555555556,3,-2.0
26,Tonya Harding_S26,Tonya Harding,Sasha Farber,3,3.0,85.0,4,0.0
27,Alexis Ren_S27,Alexis Ren,Alan Bersten,4,3.3333333333333335,88.33333333333333,9,-0.6666666666666665
27,Bobby Bones_S27,Bobby Bones,Sharna Burgess,1,7.0,74.62962962962962,9,6.0
27,Danelle Umstead_S27,Danelle Umstead,Artem Chigvintsev,12,10.0,60.833333333333336,2,-2.0
27,DeMarcus Ware_S27,DeMarcus Ware,Lindsay Arnold,7,4.857142857142857,82.38095238095238,7,-2.1428571428571432
27,Evanna Lynch_S27,Evanna Lynch,Keo Motsepe,3,3.7777777777777777,86.85185185185186,9,0.7777777777777777
27,Joe Amabile_S27,Joe Amabile,Jenna Johnson,6,9.375,62.5,8,3.375
27,John Schneider_S27,John Schneider,Emma Slater,8,7.857142857142857,72.14285714285714,7,-0.14285714285714324
27,Juan Pablo Di Pace_S27,Juan Pablo Di Pace,Cheryl Burke,5,2.0,91.25,8,-3.0
27,Mary Lou Retton_S27,Mary Lou Retton,Sasha Farber,9,5.333333333333333,78.8888888888889,6,-3.666666666666667
27,Milo Manheim_S27,Milo Manheim,Witney Carson,2,2.2222222222222223,90.92592592592592,9,0.22222222222222232
27,Nancy McKeon_S27,Nancy McKeon,Valentin Chmerkovskiy,11,8.666666666666666,68.88888888888889,3,-2.333333333333334
27,Nikki Glaser_S27,Nikki Glaser,Gleb Savchenko,13,12.0,58.333333333333336,1,-1.0
27,Tinashe_S27,Tinashe,Brandon Armstrong,10,1.5,85.0,4,-8.5
28,Ally Brooke_S28,Ally Brooke,Sasha Farber,3,2.1818181818181817,85.60606060606061,11,-0.8181818181818183
28,Hannah Brown_S28,Hannah Brown,Alan Bersten,1,3.727272727272727,79.43178787878789,11,2.727272727272727
28,James Van Der Beek_S28,James Van Der Beek,Emma Slater,5,3.0,77.8333,10,-2.0
28,Karamo Brown_S28,Karamo Brown,Jenna Johnson,8,6.428571428571429,68.33333333333333,7,-1.5714285714285712
28,Kate Flannery_S28,Kate Flannery,Pasha Pashkov,7,4.375,75.20824999999999,8,-2.625
28,Kel Mitchell_S28,Kel Mitchell,Witney Carson,2,3.727272727272727,78.25754545454545,11,1.727272727272727
28,Lamar Odom_S28,Lamar Odom,Peta Murgatroyd,10,11.0,41.666666666666664,4,1.0
28,Lauren Alaina_S28,Lauren Alaina,Gleb Savchenko,4,3.909090909090909,79.92424242424242,11,-0.09090909090909083
28,Mary Wilson_S28,Mary Wilson,Brandon Armstrong,12,7.5,53.33333333333333,2,-4.5
28,Ray Lewis_S28,Ray Lewis,Cheryl Burke,11,9.5,50.0,2,-1.5
28,Sailor Brinkley-Cook_S28,Sailor Brinkley-Cook,Valentin Chmerkovskiy,9,4.333333333333333,74.02777777777779,6,-4.666666666666667
28,Sean Spicer_S28,Sean Spicer,Lindsay Arnold,6,8.222222222222221,58.703703703703695,9,2.2222222222222214
29,AJ McLean_S29,AJ McLean,Cheryl Burke,7,4.777777777777778,78.14807407407407,9,-2.2222222222222223
29,Anne Heche_S29,Anne Heche,Keo Motsepe,13,8.75,60.0,4,-4.25
29,Carole Baskin_S29,Carole Baskin,Pasha Pashkov,14,13.666666666666666,43.333333333333336,3,-0.3333333333333339
29,Charles Oakley_S29,Charles Oakley,Emma Slater,15,14.0,45.0,2,-1.0
29,Chrishell Stause_S29,Chrishell Stause,Gleb Savchenko,8,7.375,71.25,8,-0.625
29,Jeannie Mai_S29,Jeannie Mai,Brandon Armstrong,9,6.428571428571429,72.85714285714286,7,-2.571428571428571
29,Jesse Metcalfe_S29,Jesse Metcalfe,Sharna Burgess,12,8.0,65.33333333333333,5,-4.0
29,Johnny Weir_S29,Johnny Weir,Britt Stewart,6,3.4,83.5,10,-2.6
29,Justina Machado_S29,Justina Machado,Sasha Farber,4,3.5454545454545454,83.63624242424243,11,-0.4545454545454546
29,Kaitlyn Bristowe_S29,Kaitlyn Bristowe,Artem Chigvintsev,1,2.5454545454545454,86.66666666666666,11,1.5454545454545454
29,Monica Aldama_S29,Monica Aldama,Valentin Chmerkovskiy,10,5.857142857142857,73.80952380952381,7,-4.142857142857143
29,Nelly_S29,Nelly,Daniella Karagach,3,7.090909090909091,76.51515151515152,11,4.090909090909091
29,Nev Schulman_S29,Nev Schulman,Jenna Johnson,2,2.1818181818181817,87.87872727272726,11,0.18181818181818166
29,Skai Jackson_S29,Skai Jackson,Alan Bersten,5,5.9,78.49986666666666,10,0.9000000000000004
29,Veron Davis_S29,Veron Davis,Peta Murgatroyd,11,8.166666666666666,67.22222222222221,6,-2.833333333333334
30,Amanda Kloots_S30,Amanda Kloots,Alan Bersten,4,2.8,84.125,10,-1.2000000000000002
30,Brian Austin Green_S30,Brian Austin Green,Sharna Burgess,13,11.75,61.45833333333333,4,-1.25
30,Christine Chiu_S30,Christine Chiu,Pasha Pashkov,14,8.0,64.16666666666667,3,-6.0
30,Cody Rigsby_S30,Cody Rigsby,Cheryl Burke,3,7.3,79.125,10,4.3
30,Iman Shumpert_S30,Iman Shumpert,Daniella Karagach,1,6.8,79.33333333333334,10,5.8
30,Jimmie Allen_S30,Jimmie Allen,Emma Slater,7,6.5,78.17708333333333,8,-0.5
30,JoJo Siwa_S30,JoJo Siwa,Jenna Johnson,2,1.9,86.625,10,-0.10000000000000009
30,Kenya Moore_S30,Kenya Moore,Brandon Armstrong,10,7.5,73.125,6,-2.5
30,Martin Kove_S30,Martin Kove,Britt Stewart,15,15.0,35.0,2,0.0
30,Matt James_S30,Matt James,Lindsay Arnold,12,11.25,63.229166666666664,4,-0.75
30,Melanie C_S30,Melanie C,Gleb Savchenko,11,4.2,77.66666666666666,5,-6.8
30,Melora Hardin_S30,Melora Hardin,Artem Chigvintsev,6,4.222222222222222,79.21296296296296,9,-1.7777777777777777
30,"Mike ""The Miz"" Mizanin_S30","Mike ""The Miz"" Mizanin",Witney Carson,9,7.714285714285714,74.94047619047619,7,-1.2857142857142856
30,Olivia Jade_S30,Olivia Jade,Valentin Chmerkovskiy,8,4.25,77.5,8,-3.75
30,Suni Lee_S30,Suni Lee,Sasha Farber,5,4.222222222222222,78.47222222222223,9,-0.7777777777777777
31,Charli D'Amelio_S31,Charli D'Amelio,Mark Ballas,1,2.2,83.875,10,1.2000000000000002
31,Cheryl Ladd_S31,Cheryl Ladd,Louis van Amstel,14,12.666666666666666,55.0,3,-1.333333333333334
31,Daniel Durant_S31,Daniel Durant,Britt Stewart,5,5.333333333333333,81.52777777777777,9,0.33333333333333304
31,Gabby Windey_S31,Gabby Windey,Valentin Chmerkovskiy,2,2.7,85.5,10,0.7000000000000002
31,Heidi D'Amelio_S31,Heidi D'Amelio,Artem Chigvintsev,8,5.875,76.09375,8,-2.125
31,Jason Lewis_S31,Jason Lewis,Peta Murgatroyd,16,15.0,45.0,1,-1.0
31,Jessie James Decker_S31,Jessie James Decker,Alan Bersten,10,9.166666666666666,70.83333333333333,6,-0.8333333333333339
31,Jordin Sparks_S31,Jordin Sparks,Brandon Armstrong,9,6.428571428571429,78.57142857142857,7,-2.571428571428571
31,Joseph Baena_S31,Joseph Baena,Daniella Karagach,11,9.2,69.5,5,-1.8000000000000007
31,Sam Champion_S31,Sam Champion,Cheryl Burke,13,12.0,60.0,4,-1.0
31,Selma Blair_S31,Selma Blair,Sasha Farber,12,5.0,78.0,5,-7.0
31,Shangela_S31,Shangela,Gleb Savchenko,4,4.3,81.125,10,0.2999999999999998
31,Teresa Giudice_S31,Teresa Giudice,Pasha Pashkov,15,13.0,53.75,2,-2.0
31,Trevor Donovan_S31,Trevor Donovan,Emma Slater,6,6.444444444444445,74.16666666666667,9,0.44444444444444464
31,Vinny Guadagnino_S31,Vinny Guadagnino,Koko Iwasaki,7,9.875,67.34375,8,2.875
31,Wayne Brady_S31,Wayne Brady,Witney Carson,3,3.4,79.875,10,0.3999999999999999
32,Adrian Peterson_S32,Adrian Peterson,Britt Stewart,11,8.0,58.75,4,-3.0
32,Alyson Hannigan_S32,Alyson Hannigan,Sasha Farber,5,6.545454545454546,73.18181818181819,11,1.5454545454545459
32,Ariana Madix_S32,Ariana Madix,Pasha Pashkov,3,3.5454545454545454,78.97727272727273,11,0.5454545454545454
32,Barry Williams_S32,Barry Williams,Peta Murgatroyd,7,6.875,69.32291666666667,8,-0.125
32,Charity Lawson_S32,Charity Lawson,Artem Chigvintsev,4,2.272727272727273,88.25757575757575,11,-1.727272727272727
32,Harry Jowsey_S32,Harry Jowsey,Rylee Arnold,6,7.888888888888889,64.16666666666667,9,1.8888888888888893
32,Jamie Lynn Spears_S32,Jamie Lynn Spears,Alan Bersten,13,9.0,51.66666666666667,2,-4.0
32,Jason Mraz_S32,Jason Mraz,Daniella Karagach,2,2.727272727272727,83.97727272727273,11,0.7272727272727271
32,Lele Pons_S32,Lele Pons,Brandon Armstrong,8,3.857142857142857,76.84523809523809,7,-4.142857142857142
32,Matt Walsh_S32,Matt Walsh,Koko Iwasaki,14,12.0,40.0,1,-2.0
32,Mauricio Umansky_S32,Mauricio Umansky,Emma Slater,9,8.166666666666666,62.22222222222222,6,-0.8333333333333339
32,Mira Sorvino_S32,Mira Sorvino,Gleb Savchenko,10,6.8,65.0,5,-3.2
32,Tyson Beckford_S32,Tyson Beckford,Jenna Johnson,12,10.333333333333334,50.0,3,-1.666666666666666
32,Xochitl Gomez_S32,Xochitl Gomez,Valentin Chmerkovskiy,1,2.6363636363636362,81.78030303030302,11,1.6363636363636362
33,Anna Delvey_S33,Anna Delvey,Ezra Sosa,12,9.5,58.33333333333333,2,-2.5
33,Brooks Nader_S33,Brooks Nader,Gleb Savchenko,9,6.25,70.72916666666666,4,-2.75
33,Chandler Kinney_S33,Chandler Kinney,Brandon Armstrong,3,1.7777777777777777,84.76851851851853,9,-1.2222222222222223
33,Danny Amendola_S33,Danny Amendola,Witney Carson,5,4.0,83.14814814814814,9,-1.0
33,Dwight Howard _S33,Dwight Howard ,Daniella Karagach,6,5.714285714285714,70.83333333333333,7,-0.2857142857142856
33,Eric Roberts_S33,Eric Roberts,Britt Stewart,10,11.666666666666666,52.5,3,1.666666666666666
33,Ilona Maher_S33,Ilona Maher,Alan Bersten,2,4.444444444444445,80.37037037037038,9,2.4444444444444446
33,Jenn Tran_S33,Jenn Tran,Sasha Farber,7,5.333333333333333,70.13888888888889,6,-1.666666666666667
33,Joey Graziadei_S33,Joey Graziadei,Jenna Johnson,1,2.0,83.05555555555556,9,1.0
33,Phaedra Parks_S33,Phaedra Parks,Val Chmerkovskiy,8,5.6,72.66666666666666,5,-2.4000000000000004
33,Reginald VelJohnson_S33,Reginald VelJohnson,Emma Slater,10,11.666666666666666,51.94444444444445,3,1.666666666666666
33,Stephen Nedoroscik_S33,Stephen Nedoroscik,Rylee Arnold,4,3.111111111111111,83.7037037037037,9,-0.8888888888888888
33,Tori Spelling_S33,Tori Spelling,Pasha Pashkov,12,10.0,59.99999999999999,2,-2.0
34,Alix Earle_S34,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),2,3.272727272727273,83.03030303030303,11,1.272727272727273
34,Andy Richter_S34,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),7,9.444444444444445,63.98148148148149,9,2.4444444444444446
34,Baron Davis_S34,Baron Davis,Britt Stewart,13,10.0,55.0,2,-3.0
34,Corey Feldman_S34,Corey Feldman,Jenna Johnson,13,13.5,47.5,2,0.5
34,Danielle Fishel_S34,Danielle Fishel,Pasha Pashkov,8,6.75,75.72916666666667,8,-1.25
34,Dylan Efron_S34,Dylan Efron,Daniella Karagach (Rumer Willis week 9),4,4.818181818181818,79.26763636363636,11,0.8181818181818183
34,Elaine Hendrix_S34,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),5,4.7272727272727275,81.856,11,-0.2727272727272725
34,Hilaria Baldwin_S34,Hilaria Baldwin,Gleb Savchenko,11,4.5,72.5,4,-6.5
34,Jen Affleck_S34,Jen Affleck,Jan Ravnik,9,5.857142857142857,72.97619047619047,7,-3.1428571428571432
34,Jordan Chiles_S34,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),3,3.1818181818181817,81.452,11,0.18181818181818166
34,Lauren Jauregui_S34,Lauren Jauregui,Brandon Armstrong,12,6.666666666666667,65.0,3,-5.333333333333333
34,Robert Irwin_S34,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,3.6363636363636362,78.952,11,2.6363636363636362
34,Scott Hoying_S34,Scott Hoying,Rylee Arnold,10,8.166666666666666,66.38888888888889,6,-1.833333333333334
34,Whitney Leavitt_S34,Whitney Leavitt,Mark Ballas,6,2.4,79.20833333333334,10,-3.6
