season,week,spearman_corr,p_value,mean_rank_diff,pbi_std,n_contestants,divergence_score
31,10,0.8944271909999159,0.10557280900008414,0.5,0.5773502691896257,4,0.10557280900008414
32,1,0.5891649892987403,0.0266211019826345,2.857142857142857,3.694367557289292,14,0.4108350107012597
32,2,0.6519031242301611,0.015761119020522952,2.6153846153846154,3.178453099003366,13,0.34809687576983894
32,3,0.8119620765155076,0.0013374803097408777,1.5833333333333333,2.0943647333651407,12,0.18803792348449244
32,4,0.6267880116552966,0.03904170320951829,2.090909090909091,2.910794955459294,11,0.37321198834470337
32,5,0.5583257707406319,0.09346287336808394,2.7,3.1989581637360205,10,0.44167422925936806
32,6,-0.21666666666666667,0.5755148957119259,3.3333333333333335,4.272001872658765,9,1.2166666666666668
32,7,0.5301589619830679,0.1765098301165559,1.5,2.3145502494313788,8,0.4698410380169321
32,8,0.25,0.5887244480896833,2.0,2.6457513110645907,7,0.75
32,9,-0.48571428571428577,0.3287230320699709,2.6666666666666665,3.22490309931942,6,1.4857142857142858
32,10,0.6,0.28475697986529375,0.8,1.4142135623730951,5,0.4
32,11,0.9486832980505137,0.013846832988859107,0.4,0.5477225575051662,5,0.05131670194948634
33,1,0.7194555472391772,0.005567632822343408,2.230769230769231,2.832956234332084,13,0.28054445276082285
33,2,0.8170901105217382,0.0006494408937179848,2.0,2.2954805094425805,13,0.1829098894782618
33,3,0.6773473112080965,0.022033109051231216,1.9090909090909092,2.6628760937957834,11,0.32265268879190345
33,4,0.4403855060505442,0.2354912901715936,2.5555555555555554,2.9059326290271157,9,0.5596144939494558
33,5,0.7041868508280462,0.05120529957628859,1.375,1.685018016012207,8,0.2958131491719538
33,6,0.36711154910717625,0.41790539452278724,1.8571428571428572,2.439750182371333,7,0.6328884508928238
33,7,0.7142857142857143,0.1107871720116617,1.0,1.4142135623730951,6,0.2857142857142857
33,8,0.7181848464596079,0.1717953049079889,1.0,1.3038404810405297,5,0.2818151535403921
33,9,0.35909242322980395,0.5528147466433505,1.4,1.7888543819998317,5,0.640907576770196
34,1,0.31395185539423315,0.2743425210530029,3.642857142857143,4.610666086179062,14,0.6860481446057669
34,2,0.5463097503877488,0.0432542525142314,3.4285714285714284,4.365197023611311,14,0.45369024961225124
34,3,0.5567936041057534,0.060053265914472916,2.75,3.4498572653828963,12,0.4432063958942466
34,4,0.37131066112612476,0.26088402402032523,3.0,3.880018744097179,11,0.6286893388738752
34,5,0.7339758434175736,0.01566222312713118,1.7,2.2135943621178655,10,0.2660241565824264
34,6,0.4506945701674536,0.19113959585798296,2.9,3.3082388735465345,10,0.5493054298325464
34,7,-0.2761530448893886,0.47196179260238624,3.4444444444444446,4.428443418528808,9,1.2761530448893885
34,8,0.4910267673844362,0.21660820414021398,1.625,2.356601669474803,8,0.5089732326155638
34,9,-0.11118739749916519,0.8124070154613051,2.4285714285714284,2.9920529661723827,7,1.1111873974991653
34,10,0.44136741475237473,0.3809392104771887,1.3333333333333333,2.065591117977289,6,0.5586325852476253
34,11,0.8207826816681234,0.08858700531354378,0.6,0.8366600265340756,5,0.1792173183318766
